token,feature_index,count_0,count_1,freq_0,freq_1,log_odds_ratio,variance,z_score
real talk,13814,126,29,7.35743180317632e-06,6.899928669013277e-06,0.06420030245929098,0.042419553781115976,0.3117123621424972
really look,13860,126,29,7.35743180317632e-06,6.899928669013277e-06,0.06420030245929098,0.042419553781115976,0.3117123621424972
on all,12613,264,62,1.541557139713134e-05,1.47515716372008e-05,0.044029154386675984,0.01991720317562414,0.3119795790640957
know that,10288,1642,396,9.588018270488506e-05,9.421971561825026e-05,0.017471517187081176,0.0031345616276248433,0.31206295267294343
bout to,4053,214,50,1.2495955602220099e-05,1.1896428739678064e-05,0.04916738031867496,0.02467318829924656,0.31301448311516383
episode fuck,6297,105,24,6.1311931693136e-06,5.710285795045471e-06,0.07112070721826846,0.05119076146399784,0.31434045082959555
guess that,8059,105,24,6.1311931693136e-06,5.710285795045471e-06,0.07112070721826846,0.05119076146399784,0.31434045082959555
cause they,4551,105,24,6.1311931693136e-06,5.710285795045471e-06,0.07112070721826846,0.05119076146399784,0.31434045082959555
than a,16067,823,197,4.805687598423898e-05,4.687192923433157e-05,0.02496743319913719,0.0062915039925640764,0.314772409380647
bald guy,3150,189,44,1.103614770476448e-05,1.0468857290916696e-05,0.05277171886468679,0.028018568393673567,0.31526682239230136
my friend,11812,724,173,4.2276036710314726e-05,4.11616434392861e-05,0.026714688222632788,0.007161857138075844,0.3156728878023599
theres,16908,260,61,1.5182002133538439e-05,1.4513643062407238e-05,0.04502220727760253,0.020239888526947174,0.3164628427345443
next day,12046,260,61,1.5182002133538439e-05,1.4513643062407238e-05,0.04502220727760253,0.020239888526947174,0.3164628427345443
it too,9777,260,61,1.5182002133538439e-05,1.4513643062407238e-05,0.04502220727760253,0.020239888526947174,0.3164628427345443
baby !,3082,310,73,1.8101617928449676e-05,1.7368785959929972e-05,0.041327362019893954,0.016924729358046387,0.31767045001679584
jimmy fallon,9927,310,73,1.8101617928449676e-05,1.7368785959929972e-05,0.041327362019893954,0.016924729358046387,0.31767045001679584
xd i,19173,476,113,2.7794742367554987e-05,2.6885928951672422e-05,0.033244718893870484,0.010950691902516423,0.3176887858923401
case,4529,447,106,2.6101365206506468e-05,2.5220428928117494e-05,0.03433415576951049,0.011671392620506475,0.31780815257618844
show keep,14935,210,49,1.22623863386272e-05,1.1658500164884503e-05,0.05050160740850629,0.02517035901853578,0.3183174861165106
life in,10535,143,33,8.350101173446141e-06,7.851642968187522e-06,0.06155133581109418,0.037296325638210774,0.3187164347005784
! y'all,252,143,33,8.350101173446141e-06,7.851642968187522e-06,0.06155133581109418,0.037296325638210774,0.3187164347005784
u !,17855,143,33,8.350101173446141e-06,7.851642968187522e-06,0.06155133581109418,0.037296325638210774,0.3187164347005784
sad to,14241,143,33,8.350101173446141e-06,7.851642968187522e-06,0.06155133581109418,0.037296325638210774,0.3187164347005784
people want,13168,122,28,7.123862539583421e-06,6.662000094219716e-06,0.06703076380366113,0.043911293905613824,0.3198792366409417
s do,14198,122,28,7.123862539583421e-06,6.662000094219716e-06,0.06703076380366113,0.043911293905613824,0.3198792366409417
be wack,3588,122,28,7.123862539583421e-06,6.662000094219716e-06,0.06703076380366113,0.043911293905613824,0.3198792366409417
to burn,17425,122,28,7.123862539583421e-06,6.662000094219716e-06,0.06703076380366113,0.043911293905613824,0.3198792366409417
believe the,3715,122,28,7.123862539583421e-06,6.662000094219716e-06,0.06703076380366113,0.043911293905613824,0.3198792366409417
happy !,8308,122,28,7.123862539583421e-06,6.662000094219716e-06,0.06703076380366113,0.043911293905613824,0.3198792366409417
this series,17176,501,119,2.9254550265010605e-05,2.831350040043379e-05,0.03269732370099021,0.010399663489275061,0.3206288249834369
work with,19055,256,60,1.4948432869945539e-05,1.4275714487613677e-05,0.04604732683582924,0.020573208650176655,0.32103575786637445
mah,11032,185,43,1.0802578441171582e-05,1.0230928716123135e-05,0.054370051127706986,0.028661509588982302,0.3211516894587458
up some,17991,84,19,4.90495453545088e-06,4.520642921077664e-06,0.08159196821828907,0.0645366231125638,0.32117689191006904
.. good,372,84,19,4.90495453545088e-06,4.520642921077664e-06,0.08159196821828907,0.0645366231125638,0.32117689191006904
bb,3201,84,19,4.90495453545088e-06,4.520642921077664e-06,0.08159196821828907,0.0645366231125638,0.32117689191006904
god damnit,7796,84,19,4.90495453545088e-06,4.520642921077664e-06,0.08159196821828907,0.0645366231125638,0.32117689191006904
autistic,3007,84,19,4.90495453545088e-06,4.520642921077664e-06,0.08159196821828907,0.0645366231125638,0.32117689191006904
too hot,17666,331,78,1.9327856562312395e-05,1.855842883389778e-05,0.04062409112164822,0.01584195385620203,0.32275968704452623
and would,2714,206,48,1.20288170750343e-05,1.1420571590090942e-05,0.051889536748323195,0.025687993140172075,0.3237536737332481
out now,12974,101,23,5.897623905720701e-06,5.472357220251909e-06,0.0748404918758041,0.05337953573091697,0.32392855751737154
about all,2069,101,23,5.897623905720701e-06,5.472357220251909e-06,0.0748404918758041,0.05337953573091697,0.32392855751737154
game on,7415,101,23,5.897623905720701e-06,5.472357220251909e-06,0.0748404918758041,0.05337953573091697,0.32392855751737154
cole on,4862,101,23,5.897623905720701e-06,5.472357220251909e-06,0.0748404918758041,0.05337953573091697,0.32392855751737154
use of,18029,101,23,5.897623905720701e-06,5.472357220251909e-06,0.0748404918758041,0.05337953573091697,0.32392855751737154
interview for,9535,101,23,5.897623905720701e-06,5.472357220251909e-06,0.0748404918758041,0.05337953573091697,0.32392855751737154
chappell,4618,101,23,5.897623905720701e-06,5.472357220251909e-06,0.0748404918758041,0.05337953573091697,0.32392855751737154
subscribed,15711,101,23,5.897623905720701e-06,5.472357220251909e-06,0.0748404918758041,0.05337953573091697,0.32392855751737154
maybe even,11236,101,23,5.897623905720701e-06,5.472357220251909e-06,0.0748404918758041,0.05337953573091697,0.32392855751737154
animated,2733,101,23,5.897623905720701e-06,5.472357220251909e-06,0.0748404918758041,0.05337953573091697,0.32392855751737154
get pete,7608,101,23,5.897623905720701e-06,5.472357220251909e-06,0.0748404918758041,0.05337953573091697,0.32392855751737154
watch you,18322,252,59,1.471486360635264e-05,1.4037785912820114e-05,0.047106092319744164,0.020917698417178006,0.3257017786716103
face of,6615,160,37,9.342770543715962e-06,8.803357267361767e-06,0.05947021100812222,0.03327731624282246,0.3260058043189833
sometime,15351,160,37,9.342770543715962e-06,8.803357267361767e-06,0.05947021100812222,0.03327731624282246,0.3260058043189833
the tiny,16753,160,37,9.342770543715962e-06,8.803357267361767e-06,0.05947021100812222,0.03327731624282246,0.3260058043189833
question to,13678,139,32,8.116531909853241e-06,7.613714393393961e-06,0.06395230119352036,0.03844453268293548,0.32616614691791185
ever have,6441,642,153,3.74878668066603e-05,3.640307194341487e-05,0.02936524247697747,0.008093874760121056,0.32640390902521255
video for,18128,227,53,1.3255055708897022e-05,1.2610214464058747e-05,0.049872519820388206,0.023273502268207687,0.3269116822958752
? it's,1528,580,138,3.386754322097036e-05,3.2834143321511456e-05,0.03098922682424643,0.008970809205488034,0.32718616458621225
up from,17972,181,42,1.0569009177578682e-05,9.993000141329574e-06,0.056041758728923696,0.029334675765503613,0.3272058878362662
do like,5694,181,42,1.0569009177578682e-05,9.993000141329574e-06,0.056041758728923696,0.029334675765503613,0.3272058878362662
<pronoun> neck,1292,181,42,1.0569009177578682e-05,9.993000141329574e-06,0.056041758728923696,0.029334675765503613,0.3272058878362662
on lol,12647,118,27,6.890293275990522e-06,6.424071519426155e-06,0.07006199141342861,0.045511899817055404,0.3284127390722049
wing love,18867,118,27,6.890293275990522e-06,6.424071519426155e-06,0.07006199141342861,0.045511899817055404,0.3284127390722049
well the,18493,118,27,6.890293275990522e-06,6.424071519426155e-06,0.07006199141342861,0.045511899817055404,0.3284127390722049
ok ?,12554,118,27,6.890293275990522e-06,6.424071519426155e-06,0.07006199141342861,0.045511899817055404,0.3284127390722049
notice how,12290,273,64,1.594110224021536e-05,1.5227428786787921e-05,0.0458031974115336,0.01928829591884898,0.3297986442234303
? have,1513,298,70,1.740091013767098e-05,1.665500023554929e-05,0.043812762699904084,0.017641711594010356,0.32986047524486617
back of,3097,248,58,1.4481294342759741e-05,1.3799857338026553e-05,0.04820018846059426,0.021273929201685353,0.3304645525604768
mental,11389,323,76,1.88607180351266e-05,1.8082571684310657e-05,0.042133533771707476,0.01625416287715208,0.3304803040959465
over here,13007,348,82,2.0320525932582216e-05,1.9510143133072023e-05,0.040697815885549105,0.015068978331455712,0.33153485885479983
stand,15507,2289,553,0.00013366001109103647,0.0001315745018608394,0.01572818237868745,0.0022454861593075733,0.3319122987853749
show i'm,14928,223,52,1.3021486445304122e-05,1.2372285889265186e-05,0.051142472859934784,0.02371536546043714,0.3320984224122381
that if,16178,223,52,1.3021486445304122e-05,1.2372285889265186e-05,0.051142472859934784,0.02371536546043714,0.3320984224122381
one have,12745,572,136,3.3400404693784566e-05,3.235828617192433e-05,0.031698922655339246,0.009101487359031313,0.33226784677647386
at time,2970,156,36,9.109201280123062e-06,8.565428692568206e-06,0.061551381126232485,0.03418832319550623,0.3328885840607708
i say,9116,849,203,4.9575076197592824e-05,4.829950068309294e-05,0.026068258936472688,0.006104259745788648,0.33365337603910916
wait what,18222,135,31,7.882962646260343e-06,7.3757858186004e-06,0.06650184862767539,0.039665759720656876,0.3339072352676176
faith,6639,135,31,7.882962646260343e-06,7.3757858186004e-06,0.06650184862767539,0.039665759720656876,0.3339072352676176
for our,7051,135,31,7.882962646260343e-06,7.3757858186004e-06,0.06650184862767539,0.039665759720656876,0.3339072352676176
question for,13668,135,31,7.882962646260343e-06,7.3757858186004e-06,0.06650184862767539,0.039665759720656876,0.3339072352676176
ur show,18014,97,22,5.664054642127802e-06,5.234428645458348e-06,0.07888271959098958,0.05576410800681338,0.33404463053038913
<pronoun> stay,1381,97,22,5.664054642127802e-06,5.234428645458348e-06,0.07888271959098958,0.05576410800681338,0.33404463053038913
everyone that,6496,97,22,5.664054642127802e-06,5.234428645458348e-06,0.07888271959098958,0.05576410800681338,0.33404463053038913
power of,13468,97,22,5.664054642127802e-06,5.234428645458348e-06,0.07888271959098958,0.05576410800681338,0.33404463053038913
show dude,14911,97,22,5.664054642127802e-06,5.234428645458348e-06,0.07888271959098958,0.05576410800681338,0.33404463053038913
it thank,9765,97,22,5.664054642127802e-06,5.234428645458348e-06,0.07888271959098958,0.05576410800681338,0.33404463053038913
get corey,7503,269,63,1.5707532976622462e-05,1.498950021199436e-05,0.04679114294722275,0.01959078018026938,0.33430108631440403
after watch,2221,845,202,4.9341506933999926e-05,4.8061572108299374e-05,0.02628398593737913,0.006134222065514795,0.33559190716726295
this the,17185,907,217,5.296183051968986e-05,5.16305007302028e-05,0.025460204129082342,0.00571112591629176,0.33690000204843573
ik,9301,114,26,6.656724012397623e-06,6.186142944632593e-06,0.07331614698158972,0.047233754393667775,0.3373443180827016
do love,5697,114,26,6.656724012397623e-06,6.186142944632593e-06,0.07331614698158972,0.047233754393667775,0.3373443180827016
explode,6567,219,51,1.2787917181711223e-05,1.2134357314471625e-05,0.05246052115304067,0.024174344376412957,0.33740790116593466
ton,17644,506,120,2.954651184450173e-05,2.8551428975227354e-05,0.0342596959418735,0.010309912094805685,0.33740850303411457
mind,11500,2302,556,0.0001344191111977134,0.00013228828758522006,0.015981204249692738,0.002233261917823516,0.3381735775572023
planet,13321,1002,240,5.850910053002121e-05,5.710285795045471e-05,0.024329541015822187,0.005164965927545612,0.3385323573843745
retard,14007,651,155,3.801339764974432e-05,3.6878929093002e-05,0.03029943495056031,0.00798800588323627,0.33901221097428924
! love,143,3197,774,0.00018668023392662457,0.00018415671689021642,0.013612578051896307,0.001605078954306703,0.33977559586019906
neil patrick,11970,173,40,1.0101870650392883e-05,9.51714299174245e-06,0.05962649408420262,0.03078063656916443,0.3398603308768127
thanksgiving,16104,152,35,8.875632016530164e-06,8.327500117774645e-06,0.06374677557863073,0.03515066472645737,0.34000981283882425
commit,4928,152,35,8.875632016530164e-06,8.327500117774645e-06,0.06374677557863073,0.03515066472645737,0.34000981283882425
great work,8020,531,126,3.100631974195735e-05,2.997900042398872e-05,0.03369491608369124,0.009820041388129218,0.34002254998668713
unless,17938,531,126,3.100631974195735e-05,2.997900042398872e-05,0.03369491608369124,0.009820041388129218,0.34002254998668713
back to,3102,1200,288,7.007077907786972e-05,6.852342954054565e-05,0.022331679899190604,0.00430585100721454,0.34032346552583703
chicken and,4688,194,45,1.1328109284255604e-05,1.0706785865710257e-05,0.05641006027634177,0.027377151890117305,0.34092781181978205
lol just,10809,131,30,7.649393382667443e-06,7.137857243806839e-06,0.06921421998888988,0.0409672086153781,0.3419614439629019
think there,17053,131,30,7.649393382667443e-06,7.137857243806839e-06,0.06921421998888988,0.0409672086153781,0.3419614439629019
love see,10952,311,73,1.81600102443479e-05,1.7368785959929972e-05,0.04454803443553246,0.01691435698195496,0.3425317241256022
catch,4538,1192,286,6.960364055068392e-05,6.804757239095852e-05,0.022611369725188624,0.004335725116123066,0.34339660818163764
end up,6227,734,175,4.285995986929698e-05,4.1637500588873225e-05,0.028938052635240297,0.007076978396940811,0.3439896433719422
up and,17966,1122,269,6.551617843780818e-05,6.400278661946798e-05,0.02337199655787181,0.004609033102900786,0.34426343679660704
<name> an,823,93,21,5.430485378534903e-06,4.996500070664787e-06,0.0832912532748562,0.058372019375341276,0.34474425527431957
in more,9406,93,21,5.430485378534903e-06,4.996500070664787e-06,0.0832912532748562,0.058372019375341276,0.34474425527431957
just from,10054,93,21,5.430485378534903e-06,4.996500070664787e-06,0.0832912532748562,0.058372019375341276,0.34474425527431957
frank ocean,7118,93,21,5.430485378534903e-06,4.996500070664787e-06,0.0832912532748562,0.058372019375341276,0.34474425527431957
my favs,11807,93,21,5.430485378534903e-06,4.996500070664787e-06,0.0832912532748562,0.058372019375341276,0.34474425527431957
get something,7633,93,21,5.430485378534903e-06,4.996500070664787e-06,0.0832912532748562,0.058372019375341276,0.34474425527431957
would just,19092,169,39,9.868301386799985e-06,9.27921441694889e-06,0.06155142644144185,0.03155847497478919,0.3464815534807036
👩,19747,169,39,9.868301386799985e-06,9.27921441694889e-06,0.06155142644144185,0.03155847497478919,0.3464815534807036
idubbbztv,9268,169,39,9.868301386799985e-06,9.27921441694889e-06,0.06155142644144185,0.03155847497478919,0.3464815534807036
sneak,15134,110,25,6.423154748804724e-06,5.948214369839032e-06,0.07681878113331386,0.04909119476312567,0.3467093957208771
show them,14965,110,25,6.423154748804724e-06,5.948214369839032e-06,0.07681878113331386,0.04909119476312567,0.3467093957208771
make no,11063,110,25,6.423154748804724e-06,5.948214369839032e-06,0.07681878113331386,0.04909119476312567,0.3467093957208771
video where,18149,110,25,6.423154748804724e-06,5.948214369839032e-06,0.07681878113331386,0.04909119476312567,0.3467093957208771
creator please,5145,110,25,6.423154748804724e-06,5.948214369839032e-06,0.07681878113331386,0.04909119476312567,0.3467093957208771
s and,14194,110,25,6.423154748804724e-06,5.948214369839032e-06,0.07681878113331386,0.04909119476312567,0.3467093957208771
that old,16218,110,25,6.423154748804724e-06,5.948214369839032e-06,0.07681878113331386,0.04909119476312567,0.3467093957208771
before a,3685,110,25,6.423154748804724e-06,5.948214369839032e-06,0.07681878113331386,0.04909119476312567,0.3467093957208771
on in,12641,282,66,1.6466633083299385e-05,1.5703285936375043e-05,0.047466863821512106,0.018697906816965034,0.3471315143378267
lava,10410,148,34,8.642062752937264e-06,8.089571542981083e-06,0.06606606923113212,0.036168810014676485,0.3473852369024978
i usually,9142,148,34,8.642062752937264e-06,8.089571542981083e-06,0.06606606923113212,0.036168810014676485,0.3473852369024978
massive,11205,436,103,2.5459049731625998e-05,2.4506643203736812e-05,0.038127981065221306,0.012002609658868825,0.348021414700904
to pay,17536,211,49,1.2320778654525425e-05,1.1658500164884503e-05,0.05525226755143109,0.025147790731548627,0.34841768217291263
anything to,2813,211,49,1.2320778654525425e-05,1.1658500164884503e-05,0.05525226755143109,0.025147790731548627,0.34841768217291263
tho !,17213,211,49,1.2320778654525425e-05,1.1658500164884503e-05,0.05525226755143109,0.025147790731548627,0.34841768217291263
but it's,4304,635,151,3.7079120595372727e-05,3.5927214793827754e-05,0.03156008891335027,0.008197614329798387,0.3485735880609748
don't even,5786,664,158,3.8772497756421246e-05,3.759271481738268e-05,0.03090207130222211,0.00783543272123951,0.34910502278252714
you read,19415,127,29,7.415824119074545e-06,6.899928669013277e-06,0.07210553865741964,0.04235706154116648,0.35035289751650045
able,2062,1345,323,7.853766488311231e-05,7.68509296583203e-05,0.02171243260975153,0.0038397652068604704,0.350393587001429
that's,16287,9187,2236,0.000536450206156991,0.000532008293238403,0.008319109963091265,0.000556373017960714,0.3526905593363913
the try,16765,186,43,1.0860970757069806e-05,1.0230928716123135e-05,0.059760957006563586,0.02863244824623878,0.35317365623197555
no <name>,12121,165,38,9.634732123207085e-06,9.041285842155328e-06,0.06357367574828565,0.03237668491697243,0.3533142330637821
should really,14863,165,38,9.634732123207085e-06,9.041285842155328e-06,0.06357367574828565,0.03237668491697243,0.3533142330637821
follow,6956,1234,296,7.205611781840936e-05,7.042685813889414e-05,0.022872156207611738,0.00418904662579716,0.35338613922713075
it with,9790,904,216,5.278665357199519e-05,5.139257215540924e-05,0.026766122746311183,0.005736119466266742,0.35340799597994227
hey !,8649,144,33,8.408493489344366e-06,7.851642968187522e-06,0.06852006202406358,0.0372477630499219,0.35503212303614534
that don't,16143,144,33,8.408493489344366e-06,7.851642968187522e-06,0.06852006202406358,0.0372477630499219,0.35503212303614534
dont have,5822,228,53,1.3313448024795246e-05,1.2610214464058747e-05,0.05426818875385919,0.023254180821516233,0.3558728073241127
do everything,5680,89,20,5.196916114942004e-06,4.758571495871225e-06,0.08811829732672827,0.061236237956918745,0.3560916957959221
<pronoun> speaks,1376,89,20,5.196916114942004e-06,4.758571495871225e-06,0.08811829732672827,0.061236237956918745,0.3560916957959221
already a,2364,89,20,5.196916114942004e-06,4.758571495871225e-06,0.08811829732672827,0.061236237956918745,0.3560916957959221
bitch the,3874,89,20,5.196916114942004e-06,4.758571495871225e-06,0.08811829732672827,0.061236237956918745,0.3560916957959221
joke !,9972,89,20,5.196916114942004e-06,4.758571495871225e-06,0.08811829732672827,0.061236237956918745,0.3560916957959221
of sean's,12454,89,20,5.196916114942004e-06,4.758571495871225e-06,0.08811829732672827,0.061236237956918745,0.3560916957959221
point for,13405,89,20,5.196916114942004e-06,4.758571495871225e-06,0.08811829732672827,0.061236237956918745,0.3560916957959221
by it,4365,106,24,6.189585485211825e-06,5.710285795045471e-06,0.08059950751080791,0.0511009141290732,0.35654804011657665
just some,10100,106,24,6.189585485211825e-06,5.710285795045471e-06,0.08059950751080791,0.0511009141290732,0.35654804011657665
<pronoun> pick,1319,106,24,6.189585485211825e-06,5.710285795045471e-06,0.08059950751080791,0.0511009141290732,0.35654804011657665
youre,19536,399,94,2.329853404339168e-05,2.2365286030594758e-05,0.040881340827024104,0.013144857102861727,0.35657196694716875
be something,3533,424,100,2.47583419408473e-05,2.3792857479356127e-05,0.03977800792125663,0.012358784300507877,0.35781220776465006
around,2859,3663,887,0.0002138910531351973,0.00021104264584188886,0.013409408120249822,0.0014006920853973177,0.3582929572223077
silent,15004,123,28,7.182254855481646e-06,6.662000094219716e-06,0.07519413107357131,0.04384465383970453,0.35910844824308635
how great,8900,123,28,7.182254855481646e-06,6.662000094219716e-06,0.07519413107357131,0.04384465383970453,0.35910844824308635
aspect,2932,123,28,7.182254855481646e-06,6.662000094219716e-06,0.07519413107357131,0.04384465383970453,0.35910844824308635
there will,16899,123,28,7.182254855481646e-06,6.662000094219716e-06,0.07519413107357131,0.04384465383970453,0.35910844824308635
bash,3180,123,28,7.182254855481646e-06,6.662000094219716e-06,0.07519413107357131,0.04384465383970453,0.35910844824308635
3 minute,676,123,28,7.182254855481646e-06,6.662000094219716e-06,0.07519413107357131,0.04384465383970453,0.35910844824308635
it to,9775,1457,350,8.507760426371347e-05,8.327500117774645e-05,0.02141723145771479,0.003543780269451576,0.35977413463781727
that all,16116,203,47,1.1853640127339627e-05,1.1182643015297379e-05,0.058272817592534665,0.02620299485260306,0.3599900952111141
be show,3524,161,37,9.401162859614187e-06,8.803357267361767e-06,0.06570081781708659,0.03323849633546066,0.3603712126630036
this look,17143,161,37,9.401162859614187e-06,8.803357267361767e-06,0.06570081781708659,0.03323849633546066,0.3603712126630036
ignore the,9300,224,52,1.3079878761202346e-05,1.2372285889265186e-05,0.055616810697467045,0.023695346226026853,0.36130548241676963
topic,17687,224,52,1.3079878761202346e-05,1.2372285889265186e-05,0.055616810697467045,0.023695346226026853,0.36130548241676963
just try,10114,224,52,1.3079878761202346e-05,1.2372285889265186e-05,0.055616810697467045,0.023695346226026853,0.36130548241676963
... great,444,341,80,1.9911779721294644e-05,1.90342859834849e-05,0.04507049217667536,0.015432844392222422,0.36280169886178776
sean not,14507,140,32,8.174924225751466e-06,7.613714393393961e-06,0.0711208475226357,0.038393145179207444,0.3629694536766237
meant,11353,140,32,8.174924225751466e-06,7.613714393393961e-06,0.0711208475226357,0.038393145179207444,0.3629694536766237
do well,5729,366,86,2.1371587618750265e-05,2.046185743224627e-05,0.043500719284038425,0.014360440717271345,0.36300495555226353
see you,14628,1041,249,6.078640085005198e-05,5.9244215123596756e-05,0.025699490533957814,0.0049769743576526726,0.36428543913001216
just see,10095,199,46,1.1620070863746727e-05,1.0944714440503818e-05,0.05987787251270049,0.026764546668337236,0.36600449184278355
when this,18590,199,46,1.1620070863746727e-05,1.0944714440503818e-05,0.05987787251270049,0.026764546668337236,0.36600449184278355
have only,8438,102,23,5.956016221618926e-06,5.472357220251909e-06,0.08469284456828419,0.053282467118520985,0.36690578295363285
bomb beyond,3989,102,23,5.956016221618926e-06,5.472357220251909e-06,0.08469284456828419,0.053282467118520985,0.36690578295363285
supporter,15765,102,23,5.956016221618926e-06,5.472357220251909e-06,0.08469284456828419,0.053282467118520985,0.36690578295363285
only episode,12826,102,23,5.956016221618926e-06,5.472357220251909e-06,0.08469284456828419,0.053282467118520985,0.36690578295363285
famous but,6659,102,23,5.956016221618926e-06,5.472357220251909e-06,0.08469284456828419,0.053282467118520985,0.36690578295363285
alcohol,2279,387,91,2.2597826252612984e-05,2.1651500306214077e-05,0.042779905398502294,0.013573283788482111,0.36719550415724694
be watch,3591,1132,271,6.610010159679044e-05,6.44786437690551e-05,0.024837835731029045,0.0045737245195237464,0.36726432896821126
buy it,4352,157,36,9.167593596021287e-06,8.565428692568206e-06,0.06794123624654524,0.034147493503463446,0.3676664733848768
can a,4417,85,19,4.963346851349105e-06,4.520642921077664e-06,0.09342648166545509,0.06439656696980091,0.36816172519336793
but look,4307,85,19,4.963346851349105e-06,4.520642921077664e-06,0.09342648166545509,0.06439656696980091,0.36816172519336793
cod,4848,85,19,4.963346851349105e-06,4.520642921077664e-06,0.09342648166545509,0.06439656696980091,0.36816172519336793
discussion,5625,85,19,4.963346851349105e-06,4.520642921077664e-06,0.09342648166545509,0.06439656696980091,0.36816172519336793
dood,5836,85,19,4.963346851349105e-06,4.520642921077664e-06,0.09342648166545509,0.06439656696980091,0.36816172519336793
it ain't,9642,85,19,4.963346851349105e-06,4.520642921077664e-06,0.09342648166545509,0.06439656696980091,0.36816172519336793
music this,11745,85,19,4.963346851349105e-06,4.520642921077664e-06,0.09342648166545509,0.06439656696980091,0.36816172519336793
accident,2114,119,27,6.948685591888747e-06,6.424071519426155e-06,0.07850091662534098,0.04544068483095573,0.36825808793517545
realize i,13826,119,27,6.948685591888747e-06,6.424071519426155e-06,0.07850091662534098,0.04544068483095573,0.36825808793517545
bryan,4193,287,67,1.6758594662790507e-05,1.5941214511168606e-05,0.05000418477581192,0.018409986118544094,0.36853574796210287
90,757,574,136,3.3517189325581015e-05,3.235828617192433e-05,0.03518944365528753,0.009095395884883393,0.36897895562012506
next ?,12045,545,129,3.1823812164532496e-05,3.06927861483694e-05,0.03618829528454093,0.009587094694437592,0.36959374859313365
the bottle,16372,777,185,4.537082945292064e-05,4.401678633680884e-05,0.03029965454311423,0.006692701633784206,0.37037097504224775
barack obama,3170,262,61,1.5298786765334886e-05,1.4513643062407238e-05,0.05268519518835291,0.020210528550749382,0.37059517241059337
hood,8764,383,90,2.2364256989020086e-05,2.1413571731420514e-05,0.04344004195619,0.013722370606710423,0.37083068541752817
chill and,4714,333,78,1.9444641194108847e-05,1.855842883389778e-05,0.04664832124334417,0.0158238088087958,0.37083481975864907
week ago,18445,136,31,7.941354962158568e-06,7.3757858186004e-06,0.073882012726461,0.03961129344465726,0.37121815358051596
one show,12787,174,40,1.0160262966291108e-05,9.51714299174245e-06,0.06539025595940551,0.03074741615811243,0.3729140312048144
i even,9027,258,60,1.5065217501741988e-05,1.4275714487613677e-05,0.05382958241620628,0.02054292761846663,0.3755690908194455
food !,6965,258,60,1.5065217501741988e-05,1.4275714487613677e-05,0.05382958241620628,0.02054292761846663,0.3755690908194455
my teeth,11865,98,22,5.722446958026027e-06,5.234428645458348e-06,0.08913927591114046,0.05565891119924134,0.3778346200509634
to wing,17611,98,22,5.722446958026027e-06,5.234428645458348e-06,0.08913927591114046,0.05565891119924134,0.3778346200509634
who watch,18697,98,22,5.722446958026027e-06,5.234428645458348e-06,0.08913927591114046,0.05565891119924134,0.3778346200509634
first !,6883,98,22,5.722446958026027e-06,5.234428645458348e-06,0.08913927591114046,0.05565891119924134,0.3778346200509634
can talk,4450,98,22,5.722446958026027e-06,5.234428645458348e-06,0.08913927591114046,0.05565891119924134,0.3778346200509634
theres a,16909,98,22,5.722446958026027e-06,5.234428645458348e-06,0.08913927591114046,0.05565891119924134,0.3778346200509634
watch out,18310,98,22,5.722446958026027e-06,5.234428645458348e-06,0.08913927591114046,0.05565891119924134,0.3778346200509634
character <pronoun>,4624,98,22,5.722446958026027e-06,5.234428645458348e-06,0.08913927591114046,0.05565891119924134,0.3778346200509634
be cheat,3281,98,22,5.722446958026027e-06,5.234428645458348e-06,0.08913927591114046,0.05565891119924134,0.3778346200509634
cut it,5221,115,26,6.715116328295848e-06,6.186142944632593e-06,0.08204988344676423,0.047157476678865926,0.37783543820399
of em,12406,115,26,6.715116328295848e-06,6.186142944632593e-06,0.08204988344676423,0.047157476678865926,0.37783543820399
dozen,5881,115,26,6.715116328295848e-06,6.186142944632593e-06,0.08204988344676423,0.047157476678865926,0.37783543820399
... the,508,1405,337,8.20412038370058e-05,8.018192970543015e-05,0.02292528752003342,0.003679398406848515,0.3779430670909814
get andrew,7481,191,44,1.1152932336560929e-05,1.0468857290916696e-05,0.06329824639211878,0.027963165152281113,0.378528439794179
one sauce,12784,732,174,4.274317523750053e-05,4.139957201407966e-05,0.03194033321504186,0.0071135415062226265,0.3787010485742569
show or,14954,325,76,1.8977502666923048e-05,1.8082571684310657e-05,0.04830650836388095,0.01623511070696154,0.3791211562669576
u guy,17868,325,76,1.8977502666923048e-05,1.8082571684310657e-05,0.04830650836388095,0.01623511070696154,0.3791211562669576
do look,5696,132,30,7.70778569856567e-06,7.137857243806839e-06,0.0768188761226618,0.04090937835673296,0.3798013542531474
won't,19010,943,225,5.506395389202595e-05,5.3533929328551285e-05,0.028181186127239854,0.005505185024981138,0.37981604606052743
against the,2235,170,39,9.92669370269821e-06,9.27921441694889e-06,0.06745120569567042,0.03152366812421285,0.3799017934481931
great but,7977,254,59,1.483164823814909e-05,1.4037785912820114e-05,0.055011386937412254,0.020886452298156857,0.38064511022951986
find a,6855,475,112,2.7736350051656763e-05,2.6648000376878863e-05,0.04003079423525335,0.011034128599249253,0.3810879233685945
your mom,19510,149,34,8.70045506883549e-06,8.089571542981083e-06,0.0728001583540081,0.03612346261643752,0.3830342749032021
