season,episode,overall,guest,female_flag,notes,result,url_status,video_id,video_url,video_title,channel_title,done,name_filter,n_comments,mean,variance,positive_ratio,mean_nozero,variance_nozero,mean_1000,variance_1000,positive_ratio_1000,mean_nozero_1000,variance_nozero_1000,mean_toxicity,mean_severe_toxicity,var_toxicity,var_severe_toxicity,mean_toxicity_1000,mean_severe_toxicity_1000,var_toxicity_1000,var_severe_toxicity_1000
6,6,118,Joji and Rich Brian,0,,1,verified,W8_Yf6Q52JE,https://www.youtube.com/watch?v=W8_Yf6Q52JE,Joji and Rich Brian Play the Newlywed Game While Eating Spicy Wings | Hot Ones,First We Feast,1,"joji, rich, brian, rich brian",9203,0.105349723,0.159141866,1.899565689,0.181526587,0.260386926,0.1096959,0.146166461,2.117977528,0.19765027,0.245978788,0.309592567,0.212699932,0.082148382,0.054375047,0.281825303,0.194867504,0.079196082,0.051368597
6,7,119,Wiz Khalifa,0,,1,verified,nHUXXb6BVWE,https://www.youtube.com/watch?v=nHUXXb6BVWE,Wiz Khalifa Gets Smoked Out By Spicy Wings | Hot Ones,First We Feast,1,"wiz, khalifa",10027,0.076672105,0.173085704,1.617305209,0.126445921,0.279155375,0.0855001,0.151168751,1.831632653,0.154054234,0.261815074,0.33652543,0.228814704,0.092952973,0.064191891,0.289732417,0.189768302,0.078782656,0.050095437
6,8,120,Al Roker,0,,1,verified,Wkgt4oyK6rc,https://www.youtube.com/watch?v=Wkgt4oyK6rc,Al Roker Gets Hit by a Heat Wave of Spicy Wings | Hot Ones,First We Feast,1,"al, roker",5039,0.102744433,0.191408059,1.72587532,0.162195865,0.29252051,0.0803093,0.175097198,1.614718615,0.132962417,0.282895138,0.29423683,0.193913075,0.075486614,0.050901276,0.293910189,0.196995227,0.079011568,0.054472902
6,9,121,Michael Cera,0,,1,verified,uBJq-XCP27c,https://www.youtube.com/watch?v=uBJq-XCP27c,Michael Cera Experiences Mouth Pains While Eating Spicy Wings | Hot Ones,First We Feast,1,"michael, cera, mike, mike cera",11548,0.160205066,0.174395283,2.406119611,0.251810004,0.251047119,0.1438311,0.157489747,2.189473684,0.23734505,0.237688998,0.261636802,0.166472716,0.071491626,0.044407808,0.236453488,0.153130016,0.064990915,0.040789139
6,10,122,Issa Rae,1,,1,verified,T-GSx7ePkCs,https://www.youtube.com/watch?v=T-GSx7ePkCs,Issa Rae Raps While Eating Spicy Wings | Hot Ones,First We Feast,1,"issa, rae",3233,0.204606279,0.197577747,2.816578483,0.305680268,0.26428337,0.1623942,0.18978178,2.410810811,0.257360063,0.276323097,0.258746092,0.168665019,0.063334754,0.039812574,0.260857394,0.166931553,0.065131581,0.03954812
6,11,123,Rhett & Link,0,,1,verified,wR3tCFXcbu4,https://www.youtube.com/watch?v=wR3tCFXcbu4,Rhett &amp; Link Hiccup Uncontrollably While Eating Spicy Wings | Hot Ones,First We Feast,1,"rhett, link",8873,0.14572192,0.178582583,2.223653396,0.234833019,0.266862232,0.1478916,0.15619971,2.525974026,0.272360221,0.253760306,0.251676962,0.166092329,0.065115785,0.038882281,0.231969251,0.15485804,0.063055386,0.035831093
6,12,124,Jeff Goldblum,0,,1,verified,TMfVEkfXEV8,https://www.youtube.com/watch?v=TMfVEkfXEV8,Jeff Goldblum Says He Likes to Be Called Daddy While Eating Spicy Wings | Hot Ones,First We Feast,1,"jeff, goldblum",19344,0.204598413,0.188113793,2.953071936,0.309102757,0.251895577,0.172763,0.165392604,2.877419355,0.287459235,0.242225189,0.246943152,0.15772257,0.065284163,0.040877342,0.248040718,0.160476362,0.064990839,0.039861419
6,13,125,Eddie Huang,0,second appearance,1,manually found; verified,r21JqtL53DI,https://www.youtube.com/watch?v=r21JqtL53DI,Eddie Huang Seeks Revenge Against Spicy Wings | Hot Ones,First We Feast,1,"eddie, huang",3730,0.127966434,0.192673964,1.991494532,0.193872786,0.279129086,0.1229734,0.19614708,1.85042735,0.184367916,0.282754403,0.292425706,0.190446809,0.079686455,0.051798611,0.301478477,0.193827879,0.083423462,0.051192136
7,1,126,Chrissy Teigen,1,,1,verified,B1WMNP6NY6s,https://www.youtube.com/watch?v=B1WMNP6NY6s,Chrissy Teigen Gets Drunk on Spicy Wings | Hot Ones,First We Feast,1,"chrissy, teigen, teigan, tiegen, tiegan",8568,0.045466923,0.199342342,1.274969174,0.070381319,0.306821954,0.0192651,0.193423991,1.137583893,0.030243485,0.303316312,0.359513152,0.243516973,0.097469774,0.066696911,0.364921141,0.240778778,0.09597624,0.063755802
7,2,127,Tenacious D,0,,1,verified,X2zqiX6yL3I,https://www.youtube.com/watch?v=X2zqiX6yL3I,Tenacious D Gets Rocked By Spicy Wings | Hot Ones,First We Feast,1,"jack, black, jack black, kyle, gass, kyle gass, tenacious",15353,0.193171061,0.192755607,2.636741768,0.282668252,0.256762301,0.1904062,0.185977089,2.56284153,0.292034049,0.255562143,0.288320517,0.196160031,0.074799968,0.05035732,0.272567452,0.187921577,0.079716576,0.053104666
7,3,128,Anderson Paak,0,,1,verified,Eot4ZOUUNRI,https://www.youtube.com/watch?v=Eot4ZOUUNRI,Anderson .Paak Sings Hot Sauce Ballads While Eating Spicy Wings | Hot Ones,First We Feast,1,"anderson, paak",4407,0.142254482,0.163434086,2.454787234,0.241306967,0.253331978,0.147079,0.164048538,2.608433735,0.245540902,0.249694257,0.264702698,0.178120335,0.067551778,0.043182965,0.248848855,0.167708915,0.063290167,0.039685084
7,4,129,Adam Carolla,0,,1,verified,MfH0oirdHLs,https://www.youtube.com/watch?v=MfH0oirdHLs,Adam Carolla Rants Like a Pro While Eating Spicy Wings | Hot Ones,First We Feast,1,"adam, carolla, corolla",3644,0.113068386,0.202723811,1.802768166,0.169556049,0.294424466,0.0903818,0.196750897,1.615702479,0.142783254,0.303340852,0.29757132,0.197336997,0.082306029,0.056298364,0.285763068,0.191038677,0.078934287,0.05323283
7,5,130,Lil Yachty,0,,0,verified,NxF-TcXNt5w,https://www.youtube.com/watch?v=NxF-TcXNt5w,Lil Yachty Has His First Experience With Spicy Wings | Hot Ones,First We Feast,1,yachty,13680,0.043499846,0.171227648,1.335389792,0.071455079,0.279269775,0.0279931,0.168043066,1.237547893,0.04793339,0.28678917,0.352917768,0.241887723,0.094196698,0.066415683,0.333504272,0.223273509,0.088972145,0.058847678
7,6,131,E-40,0,,0,verified,ekaZTFFXNSs,https://www.youtube.com/watch?v=ekaZTFFXNSs,E-40 Asks a Fan to Save Him While Eating Spicy Wings | Hot Ones,First We Feast,1,40,2969,0.079130077,0.160606661,1.684552846,0.142299939,0.279830543,0.0613935,0.164095701,1.522727273,0.110618919,0.290222667,0.285059754,0.198347141,0.077077541,0.051758727,0.284088597,0.193974928,0.077449929,0.051909573
7,7,132,Lilly Singh,1,,1,verified,-6nihDqjeXw,https://www.youtube.com/watch?v=-6nihDqjeXw,Lilly Singh Fears for Her Life While Eating Spicy Wings | Hot Ones,First We Feast,1,"lilly, singh, lily, lily singh",6104,0.067479014,0.203199094,1.438529785,0.107040515,0.318095688,0.028832,0.21495153,1.16286645,0.043421687,0.323088675,0.287474085,0.189096724,0.072657431,0.049242108,0.31305819,0.196516176,0.077514033,0.048703773
7,8,133,Blake Griffin,0,,1,verified,41iUdhFi8Gs,https://www.youtube.com/watch?v=41iUdhFi8Gs,Blake Griffin Gets Full-Court Pressed By Spicy Wings | Hot Ones,First We Feast,1,"blake, griffin, griff",4094,0.151145921,0.16098916,2.494845361,0.260763338,0.249161107,0.1479849,0.161948204,2.395348837,0.253398801,0.250596813,0.260518344,0.177381804,0.06753449,0.0463189,0.272111684,0.18692075,0.073995311,0.049966698
7,9,134,Bill Burr,0,,1,verified,8Lvrikv6oPs,https://www.youtube.com/watch?v=8Lvrikv6oPs,Bill Burr Gets Red in the Face While Eating Spicy Wings | Hot Ones,First We Feast,1,"bill, burr",18341,0.133121924,0.197671856,1.992751812,0.203907566,0.288347256,0.1279975,0.172331749,2.078534031,0.217682823,0.273558251,0.320419865,0.223230919,0.099892299,0.068858727,0.305553181,0.217608015,0.101643306,0.069425158
7,10,135,Pete Holmes,0,,1,verified,zXp-oWBF5x0,https://www.youtube.com/watch?v=zXp-oWBF5x0,Pete Holmes Does Improv While Eating Spicy Wings | Hot Ones,First We Feast,1,"pete, holmes",3917,0.16334289,0.196662637,2.278833967,0.247318941,0.276999802,0.1728694,0.197680581,2.538043478,0.265544393,0.279047482,0.270409049,0.169419873,0.066302346,0.042314313,0.253906943,0.160136575,0.063302112,0.040756153
7,11,136,Vanessa Hudgens,1,,1,verified,GL4I2SEuptE,https://www.youtube.com/watch?v=GL4I2SEuptE,Vanessa Hudgens Does Tongue Twisters While Eating Spicy Wings | Hot Ones,First We Feast,1,"vanessa, hudgens",11204,0.092290941,0.181536523,1.622494432,0.146359193,0.279975532,0.0918115,0.167446972,1.623376623,0.151504125,0.267271456,0.306165496,0.197191516,0.075044494,0.047533307,0.288441414,0.182300161,0.070681441,0.043135145
7,12,137,Weird Al Yankovic,0,,1,verified,XTvORn_2B7I,https://www.youtube.com/watch?v=XTvORn_2B7I,&quot;Weird Al&quot; Yankovic Goes Beyond Insanity While Eating Spicy Wings | Hot Ones,First We Feast,1,"weird al, al, yankovic",10794,0.075161497,0.211731968,1.363154613,0.107016647,0.298059755,0.1066326,0.184471092,1.521235521,0.163296478,0.273244832,0.304640168,0.196575828,0.075023301,0.051075691,0.255924787,0.16180152,0.062487929,0.039892767
8,1,138,Gordon Ramsay,0,,1,verified,U9DyHthJ6LA,https://www.youtube.com/watch?v=U9DyHthJ6LA,Gordon Ramsay Savagely Critiques Spicy Wings | Hot Ones,First We Feast,1,"gordon, ramsay, ramsey, gordo",113454,0.096369034,0.228745478,1.668862445,0.145086818,0.337315692,0.0679529,0.10917991,1.832061069,0.183161456,0.273183704,0.374456111,0.271681498,0.124844512,0.08763409,0.253222353,0.184595275,0.093106429,0.060221904
8,2,139,Abbi and Ilana,1,,1,verified,utBOYZ0pDo4,https://www.youtube.com/watch?v=utBOYZ0pDo4,Abbi and Ilana of Broad City Go Numb While Eating Spicy Wings | Hot Ones,First We Feast,1,"abbi, ilana, jacobson, abbi jacobson, abby, ilana glazer",7382,0.099382877,0.197929259,1.66970907,0.156761624,0.303209015,0.0974286,0.201702044,1.668085106,0.155388517,0.312687545,0.278530788,0.182913033,0.073434065,0.048713728,0.276344184,0.179401152,0.077806959,0.050327217
8,3,140,Seth Meyers,0,,1,verified,voFRslp8d60,https://www.youtube.com/watch?v=voFRslp8d60,Seth Meyers Unravels While Eating Spicy Wings | Hot Ones,First We Feast,1,"seth, meyers, myers",9971,0.193949443,0.177760667,3.062380649,0.303019414,0.244676352,0.162629,0.154924892,2.811688312,0.277051107,0.23222579,0.229626926,0.147723696,0.05614281,0.034851648,0.22837576,0.148330552,0.057430815,0.034866621
8,4,141,Ken Jeong,0,,1,verified,3WQHDUYk310,https://www.youtube.com/watch?v=3WQHDUYk310,Ken Jeong Performs a Physical While Eating Spicy Wings | Hot Ones,First We Feast,1,"ken, jeong",14899,0.175200832,0.186369114,2.652918288,0.278048274,0.267176074,0.1248255,0.183676778,2.121693122,0.211568644,0.292964444,0.264297239,0.180220909,0.072225388,0.050531158,0.273149918,0.185224159,0.073821875,0.050132636
8,5,142,Desus and Mero,0,,1,verified,OIyg6oKSTTE,https://www.youtube.com/watch?v=OIyg6oKSTTE,Desus and Mero Get Smacked By Spicy Wings | Hot Ones,First We Feast,1,"desus, mero",5376,0.128992113,0.17694391,2.06509434,0.213438473,0.274758433,0.1051977,0.15936633,1.86631016,0.196264366,0.279452102,0.286899943,0.197274741,0.078456093,0.053842316,0.271150866,0.192198134,0.076899354,0.054591966
8,6,143,Offset,0,,1,verified,E9o_ifDQWLE,https://www.youtube.com/watch?v=E9o_ifDQWLE,Offset Screams Like Ric Flair While Eating Spicy Wings | Hot Ones,First We Feast,1,offset,12618,0.114886551,0.156273781,2.083982684,0.203486595,0.258762567,0.0918246,0.14475117,1.847368421,0.169731238,0.254339047,0.26238375,0.178109547,0.06580654,0.044739833,0.249598847,0.172463476,0.064337393,0.045873148
8,7,144,Billie Eilish,1,,1,verified,YDr4ITrp7YI,https://www.youtube.com/watch?v=YDr4ITrp7YI,Billie Eilish Freaks Out While Eating Spicy Wings | Hot Ones,First We Feast,1,"billie, eilish",32031,0.086252686,0.172477931,1.690094475,0.147010046,0.285041378,0.080433,0.160836402,1.792746114,0.149226345,0.288131998,0.298005462,0.200330865,0.080598981,0.053412865,0.275744727,0.183495802,0.079523757,0.050305767
8,8,145,Shaq,0,,0,verified,_sZH-psg9yE,https://www.youtube.com/watch?v=_sZH-psg9yE,Shaq Tries to Not Make a Face While Eating Spicy Wings | Hot Ones,First We Feast,1,shaq,31733,0.096173501,0.175985439,1.740265297,0.158852472,0.280723383,0.104628,0.143144248,2.028901734,0.199671756,0.254198493,0.286918994,0.189146235,0.076955544,0.050636882,0.241515249,0.15955196,0.060681937,0.037848781
8,9,146,Theo Von,0,,1,verified,yEmyUQsiPT4,https://www.youtube.com/watch?v=yEmyUQsiPT4,Theo Von Fights the Dark Arts While Eating Spicy Wings | Hot Ones,First We Feast,1,"theo, von",14065,0.219541486,0.180485906,3.382033564,0.347809304,0.241322635,0.164225,0.150133042,3.1171875,0.311622391,0.238950106,0.272932773,0.179458098,0.072359133,0.046571179,0.270217344,0.177031701,0.065348466,0.040688483
8,10,147,Jimmy Butler,0,,1,verified,-Alsk1lQ_no,https://www.youtube.com/watch?v=-Alsk1lQ_no,Jimmy Butler Goes Rocky Balboa on Spicy Wings | Hot Ones,First We Feast,1,"jimmy, butler",5975,0.141864285,0.150293384,2.636956522,0.253329079,0.240143768,0.1385377,0.156223245,2.478527607,0.244334568,0.249676174,0.247400415,0.163421148,0.057295264,0.037919085,0.235204669,0.153758459,0.054954345,0.035486919
8,11,148,Chelsea Handler,1,,1,verified,46Gk58jvB-I,https://www.youtube.com/watch?v=46Gk58jvB-I,Chelsea Handler Goes Off the Rails While Eating Spicy Wings | Hot Ones,First We Feast,1,"chelsea, handler",7631,0.092898545,0.217710813,1.587437186,0.137678928,0.316489805,0.0566668,0.221133497,1.287197232,0.085728896,0.332052407,0.35774853,0.245376612,0.099344323,0.068727321,0.349829972,0.236094637,0.098192988,0.069425048
8,12,149,Scarlett Johansson,1,,1,verified,SR5kfWXfxto,https://www.youtube.com/watch?v=SR5kfWXfxto,Scarlett Johansson Tries To Not Spoil Avengers While Eating Spicy Wings | Hot Ones,First We Feast,1,"scarlett, johansson, johanson, scarjo, scar-jo, scar, jo",30028,0.189845521,0.181264965,2.771929825,0.294608853,0.250429044,0.0914024,0.153234827,1.796791444,0.174765583,0.278423006,0.261699443,0.166083952,0.064644939,0.040189368,0.234480143,0.149234836,0.062046443,0.037323456
